postdate,Valdate,Details, Amount , UD1 
06-Nov-24,06-Nov-24,REF 661510471371 & 0000285471-252763,1540.00,661510471371
06-Nov-24,06-Nov-24,REF 730364418775 & 0000285473-252764,13000.00,730364418775
06-Nov-24,06-Nov-24,REF 720757088702 & 0000427154-252765,8200.00,720757088702
06-Nov-24,06-Nov-24,REF 590718599015 & 0000427154-252766,8600.00,590718599015
06-Nov-24,06-Nov-24,REF 391299422206 & 0000285474-252767,67200.00,391299422206
06-Nov-24,06-Nov-24,REF 489001049011 & 0000285473-252768,5100.00,489001049011
06-Nov-24,06-Nov-24,REF 151024987588 & 0000285471-252769,1050.00,151024987588
06-Nov-24,06-Nov-24,REF 799523919462 & 0000285472-252770,3600.00,799523919462
06-Nov-24,06-Nov-24,REF 067769875215 & 0000224003-236629,2700.00,067769875215
06-Nov-24,06-Nov-24,REF 704673946435 & 0000427154-252771,6100.00,704673946435
06-Nov-24,06-Nov-24,REF 768133694250 & 0000427165-236630,50100.00,768133694250
06-Nov-24,06-Nov-24,REF 173226213430 & 0000224003-236631,10300.00,173226213430
06-Nov-24,06-Nov-24,REF 927887669765 & 0000224010-252772,5050.00,927887669765
06-Nov-24,06-Nov-24,REF 729765003822 & 0000224010-252773,2650.00,729765003822
06-Nov-24,06-Nov-24,REF 392698034005 & 0000224003-236632,24600.00,392698034005
06-Nov-24,06-Nov-24,REF 563437214460 & 0000223006-236633,5100.00,563437214460
06-Nov-24,06-Nov-24,REF 411477952146 & 0000285473-252774,50200.00,411477952146
06-Nov-24,06-Nov-24,REF 945830906681 & 0000285473-252775,10100.00,945830906681
06-Nov-24,06-Nov-24,REF 155688535251 & 0000427164-252776,6100.00,155688535251
06-Nov-24,06-Nov-24,REF 999716151378 & 0000223003-236634,24100.00,999716151378
06-Nov-24,06-Nov-24,REF 260248050622 & 0000427165-236635,2140.00,260248050622
06-Nov-24,06-Nov-24,REF 698079933169 & 0000223006-236636,22600.00,698079933169
06-Nov-24,06-Nov-24,REF 349365727599 & 0000285474-252778,20100.00,349365727599
06-Nov-24,06-Nov-24,REF 034420915583 & 0000427164-252779,86430.00,034420915583
06-Nov-24,06-Nov-24,REF 415670841698 & 0000223006-236637,30100.00,415670841698
06-Nov-24,06-Nov-24,REF 017232792214 & 0000223003-236638,3450.00,017232792214
06-Nov-24,06-Nov-24,REF 615074360666 & 0000223006-236639,1300.00,615074360666
06-Nov-24,06-Nov-24,REF 055346081680 & 0000427155-252781,2900.00,055346081680
06-Nov-24,06-Nov-24,REF 112603871980 & 0000223003-236640,3440.00,112603871980
06-Nov-24,06-Nov-24,REF 955139652733 & 0000224003-236641,18900.00,955139652733
06-Nov-24,06-Nov-24,REF 546835109555 & 0000427154-252782,17100.00,546835109555
06-Nov-24,06-Nov-24,REF 405669507104 & 0000223003-236642,5100.00,405669507104
06-Nov-24,06-Nov-24,REF 487372801526 & 0000427154-252783,6200.00,487372801526
06-Nov-24,06-Nov-24,REF 403675330753 & 0000427154-252784,2600.00,403675330753
06-Nov-24,06-Nov-24,REF 378018948273 & 0000223003-236643,1550.00,378018948273
06-Nov-24,06-Nov-24,REF 905947646596 & 0000285473-252785,30200.00,905947646596
06-Nov-24,06-Nov-24,REF 727857684486 & 0000224003-236644,7900.00,727857684486
06-Nov-24,06-Nov-24,REF 432269475520 & 0000285473-252786,35200.00,432269475520
06-Nov-24,06-Nov-24,REF 041443475240 & 0000427154-252788,7600.00,041443475240
06-Nov-24,06-Nov-24,REF 870532058683 & 0000224003-236646,20700.00,870532058683
06-Nov-24,06-Nov-24,REF 661049720334 & 0000427154-252791,9800.00,661049720334
06-Nov-24,06-Nov-24,REF 848660892229 & 0000223006-236647,40100.00,848660892229
06-Nov-24,06-Nov-24,REF 254953981080 & 0000427154-252792,5100.00,254953981080
06-Nov-24,06-Nov-24,REF 440475022812 & 0000223006-236648,15100.00,440475022812
06-Nov-24,06-Nov-24,REF 471242542272 & 0000427154-252793,8200.00,471242542272
06-Nov-24,06-Nov-24,REF 962005010632 & 0000223003-236649,6250.00,962005010632
06-Nov-24,06-Nov-24,REF 914217977988 & 0000224003-236650,18900.00,914217977988
06-Nov-24,06-Nov-24,REF 019798743209 & 0000285472-252794,1400.00,019798743209
06-Nov-24,06-Nov-24,REF 247840268654 & 0000427164-252795,5080.00,247840268654
06-Nov-24,06-Nov-24,REF 006968988972 & 0000223006-236651,7600.00,006968988972
06-Nov-24,06-Nov-24,REF 192520792485 & 0000223006-236652,22600.00,192520792485
06-Nov-24,06-Nov-24,REF 929678232671 & 0000427155-252796,10000.00,929678232671
06-Nov-24,06-Nov-24,REF 641316629255 & 0000223003-236653,3700.00,641316629255
06-Nov-24,06-Nov-24,REF 238312258943 & 0000427154-252797,40100.00,238312258943
06-Nov-24,06-Nov-24,REF 467806553201 & 0000224003-236654,19000.00,467806553201
06-Nov-24,06-Nov-24,REF 728741470503 & 0000427164-252798,35100.00,728741470503
06-Nov-24,06-Nov-24,REF 485442995977 & 0000427154-252799,5950.00,485442995977
06-Nov-24,06-Nov-24,REF 260749231285 & 0000285471-252800,5420.00,260749231285
06-Nov-24,06-Nov-24,REF 755294972266 & 0000427164-252802,40100.00,755294972266
06-Nov-24,06-Nov-24,REF 187652044012 & 0000224004-236655,3600.00,187652044012
06-Nov-24,06-Nov-24,REF 270871298185 & 0000223006-236656,9100.00,270871298185
06-Nov-24,06-Nov-24,REF 521761179315 & 0000427164-252803,7075.00,521761179315
06-Nov-24,06-Nov-24,REF 588787044726 & 0000224004-236657,430.00,588787044726
06-Nov-24,06-Nov-24,REF 395807586725 & 0000285472-252804,1200.00,395807586725
06-Nov-24,06-Nov-24,REF 894977349830 & 0000223006-236660,26200.00,894977349830
06-Nov-24,06-Nov-24,REF 056922445685 & 0000427164-252806,3220.00,056922445685
06-Nov-24,06-Nov-24,REF 523330307466 & 0000427154-252807,1300.00,523330307466
06-Nov-24,06-Nov-24,REF 453827565757 & 0000427164-252808,18100.00,453827565757
06-Nov-24,06-Nov-24,REF 654122750300 & 0000427154-252809,6200.00,654122750300
06-Nov-24,06-Nov-24,REF 557382058490 & 0000223006-236662,60100.00,557382058490
06-Nov-24,06-Nov-24,REF 829961648688 & 0000427156-252810,6750.00,829961648688
06-Nov-24,06-Nov-24,REF 760174498984 & 0000427165-236663,2150.00,760174498984
06-Nov-24,06-Nov-24,REF 437709745626 & 0000285471-252812,21200.00,437709745626
06-Nov-24,06-Nov-24,REF 451225436692 & 0000223006-236664,22600.00,451225436692
06-Nov-24,06-Nov-24,REF 796836681230 & 0000427164-252815,3800.00,796836681230
06-Nov-24,06-Nov-24,REF 761369410787 & 0000224003-236666,6500.00,761369410787
06-Nov-24,06-Nov-24,REF 595218242595 & 0000285473-252816,20100.00,595218242595
06-Nov-24,06-Nov-24,REF 332774856353 & 0000285473-252817,20100.00,332774856353
06-Nov-24,06-Nov-24,REF 339591100559 & 0000285473-252818,35200.00,339591100559
06-Nov-24,06-Nov-24,REF 263816207545 & 0000427164-252819,6100.00,263816207545
06-Nov-24,06-Nov-24,REF 907546481830 & 0000427155-252820,5180.00,907546481830
06-Nov-24,06-Nov-24,REF 727624700540 & 0000224004-252821,450.00,727624700540
06-Nov-24,06-Nov-24,REF 560427616864 & 0000100787-252822,2100.00,560427616864
06-Nov-24,06-Nov-24,REF 591563893820 & 0000224004-236669,3050.00,591563893820
06-Nov-24,06-Nov-24,REF 850557352086 & 0000285471-252823,5600.00,850557352086
06-Nov-24,06-Nov-24,REF 441680449224 & 0000224003-236670,10500.00,441680449224
06-Nov-24,06-Nov-24,REF 828008425476 & 0000285473-252824,21500.00,828008425476
06-Nov-24,06-Nov-24,REF 735844622940 & 0000224003-236672,5300.00,735844622940
06-Nov-24,06-Nov-24,REF 399572311908 & 0000285473-252825,10100.00,399572311908
06-Nov-24,06-Nov-24,REF 770104900511 & 0000427154-252826,2600.00,770104900511
06-Nov-24,06-Nov-24,REF 201522426742 & 0000427164-252827,8100.00,201522426742
06-Nov-24,06-Nov-24,REF 889109230838 & 0000224004-252828,200100.00,889109230838
06-Nov-24,06-Nov-24,REF 813449612819 & 0000224003-236674,35200.00,813449612819
06-Nov-24,06-Nov-24,REF 872924416309 & 0000427164-252829,6100.00,872924416309
06-Nov-24,06-Nov-24,REF 080596321855 & 0000285472-252830,1050.00,080596321855
06-Nov-24,06-Nov-24,REF 571172352491 & 0000223003-236676,6800.00,571172352491
06-Nov-24,06-Nov-24,REF 849949683035 & 0000223006-236677,3600.00,849949683035
06-Nov-24,06-Nov-24,REF 903924226301 & 0000427164-252832,40100.00,903924226301
06-Nov-24,06-Nov-24,REF 742193300669 & 0000285472-252833,1050.00,742193300669
06-Nov-24,06-Nov-24,REF 207912968691 & 0000224003-236678,49900.00,207912968691
06-Nov-24,06-Nov-24,REF 241852262237 & 0000427155-252834,2200.00,241852262237
06-Nov-24,06-Nov-24,REF 436897084107 & 0000427156-252835,6750.00,436897084107
06-Nov-24,06-Nov-24,REF 605791139040 & 0000427154-252836,5600.00,605791139040
06-Nov-24,06-Nov-24,REF 997471241706 & 0000285472-252837,112200.00,997471241706
06-Nov-24,06-Nov-24,REF 826747003376 & 0000427164-252838,12400.00,826747003376
06-Nov-24,06-Nov-24,REF 290686152966 & 0000224004-236679,6690.00,290686152966
06-Nov-24,06-Nov-24,REF 073300390803 & 0000427154-252839,40100.00,073300390803
06-Nov-24,06-Nov-24,REF 843193584846 & 0000427164-252840,6100.00,843193584846
06-Nov-24,06-Nov-24,REF 843891807038 & 0000285472-252841,3460.00,843891807038
06-Nov-24,06-Nov-24,REF 060915461501 & 0000427155-252842,3800.00,060915461501
06-Nov-24,06-Nov-24,REF 036733720576 & 0000285472-252843,530.00,036733720576
06-Nov-24,06-Nov-24,REF 473690758861 & 0000285472-252845,10100.00,473690758861
06-Nov-24,06-Nov-24,REF 096531859422 & 0000427164-252846,35100.00,096531859422
06-Nov-24,06-Nov-24,REF 442951618825 & 0000285472-252847,15100.00,442951618825
06-Nov-24,06-Nov-24,REF 708907664880 & 0000224010-252849,12410.00,708907664880
06-Nov-24,06-Nov-24,REF 431749133562 & 0000224003-236682,7900.00,431749133562
06-Nov-24,06-Nov-24,REF 643556767829 & 0000224010-252850,22250.00,643556767829
06-Nov-24,06-Nov-24,REF 855625212794 & 0000427164-252851,2100.00,855625212794
06-Nov-24,06-Nov-24,REF 027660174821 & 0000285472-252852,5600.00,027660174821
06-Nov-24,06-Nov-24,REF 897673007282 & 0000223006-236683,17100.00,897673007282
06-Nov-24,06-Nov-24,REF 303746834213 & 0000427165-236684,16375.00,303746834213
06-Nov-24,06-Nov-24,REF 835934913970 & 0000224004-236685,3750.00,835934913970
06-Nov-24,06-Nov-24,REF 754575448248 & 0000427164-252854,6100.00,754575448248
06-Nov-24,06-Nov-24,REF 131966598988 & 0000223003-236686,2350.00,131966598988
06-Nov-24,06-Nov-24,REF 412057083883 & 0000224003-236687,29200.00,412057083883
06-Nov-24,06-Nov-24,REF 511786693161 & 0000427164-252855,213600.00,511786693161
06-Nov-24,06-Nov-24,REF 913070624115 & 0000285471-252856,7734.00,913070624115
06-Nov-24,06-Nov-24,REF 963981261076 & 0000427164-252857,3720.00,963981261076
06-Nov-24,06-Nov-24,REF 048124570867 & 0000285473-252859,29200.00,048124570867
06-Nov-24,06-Nov-24,REF 716472645534 & 0000285471-252860,6047.00,716472645534
06-Nov-24,06-Nov-24,REF 503175038217 & 0000224003-236690,35700.00,503175038217
06-Nov-24,06-Nov-24,REF 389699391459 & 0000223006-236691,41700.00,389699391459
06-Nov-24,06-Nov-24,REF 791645026653 & 0000224004-236692,5220.00,791645026653
06-Nov-24,06-Nov-24,REF 345193900501 & 0000223006-236693,15100.00,345193900501
06-Nov-24,06-Nov-24,REF 135779942132 & 0000224004-236694,15100.00,135779942132
06-Nov-24,06-Nov-24,REF 208751218950 & 0000224003-236695,27900.00,208751218950
06-Nov-24,06-Nov-24,REF 773894747623 & 0000427164-252862,2800.00,773894747623
06-Nov-24,06-Nov-24,REF 569952623832 & 0000285472-252863,29800.00,569952623832
06-Nov-24,06-Nov-24,REF 852151986048 & 0000427164-252864,5100.00,852151986048
06-Nov-24,06-Nov-24,REF 950603443502 & 0000285472-252865,2850.00,950603443502
06-Nov-24,06-Nov-24,REF 370402891331 & 0000427164-252866,213600.00,370402891331
06-Nov-24,06-Nov-24,REF 143729335642 & 0000285472-252868,15100.00,143729335642
06-Nov-24,06-Nov-24,REF 521599123962 & 0000427164-252869,15100.00,521599123962
06-Nov-24,06-Nov-24,REF 798975136291 & 0000285472-252870,12700.00,798975136291
06-Nov-24,06-Nov-24,REF 220495420869 & 0000427164-252871,13010.00,220495420869
06-Nov-24,06-Nov-24,REF 927848392057 & 0000285472-252872,1200.00,927848392057
06-Nov-24,06-Nov-24,REF 537098903882 & 0000427164-252873,2800.00,537098903882
06-Nov-24,06-Nov-24,REF 506186234221 & 0000427164-252875,8940.00,506186234221
06-Nov-24,06-Nov-24,REF 593304291788 & 0000285472-252876,21700.00,593304291788
06-Nov-24,06-Nov-24,REF 394728658339 & 0000285471-252877,4100.00,394728658339
06-Nov-24,06-Nov-24,REF 409676751776 & 0000224003-236696,40900.00,409676751776
06-Nov-24,06-Nov-24,REF 904411969152 & 0000427154-252879,7600.00,904411969152
06-Nov-24,06-Nov-24,REF 948718101647 & 0000285471-252878,5400.00,948718101647
06-Nov-24,06-Nov-24,REF 439126711029 & 0000427154-252880,6200.00,439126711029
06-Nov-24,06-Nov-24,REF 833217164176 & 0000544001-252881,7200.00,833217164176
06-Nov-24,06-Nov-24,REF 156502493876 & 0000285472-252882,10100.00,156502493876
06-Nov-24,06-Nov-24,REF 934065795456 & 0000427164-252883,40100.00,934065795456
06-Nov-24,06-Nov-24,REF 558916804542 & 0000427154-252884,3500.00,558916804542
06-Nov-24,06-Nov-24,REF 925545209461 & 0000427154-252885,600.00,925545209461
06-Nov-24,06-Nov-24,REF 561830801138 & 0000285471-252886,560.00,561830801138
06-Nov-24,06-Nov-24,REF 849828273862 & 0000427164-252887,8600.00,849828273862
06-Nov-24,06-Nov-24,REF 602529346684 & 0000522934-252888,2100.00,602529346684
06-Nov-24,06-Nov-24,REF 686537563131 & 0000427164-252889,5100.00,686537563131
06-Nov-24,06-Nov-24,REF 510452589841 & 0000285472-252890,17740.00,510452589841
06-Nov-24,06-Nov-24,REF 311617503170 & 0000285472-252891,6100.00,311617503170
06-Nov-24,06-Nov-24,REF 568864886174 & 0000427164-252892,16000.00,568864886174
06-Nov-24,06-Nov-24,REF 281755203018 & 0000224004-236697,15100.00,281755203018
06-Nov-24,06-Nov-24,REF 698372524544 & 0000285471-252893,2950.00,698372524544
06-Nov-24,06-Nov-24,REF 126706434448 & 0000224004-236698,72100.00,126706434448
06-Nov-24,06-Nov-24,REF 919405780363 & 0000427164-252894,1070.00,919405780363
06-Nov-24,06-Nov-24,REF 029953286453 & 0000224004-236699,5100.00,029953286453
06-Nov-24,06-Nov-24,REF 657400923572 & 0000285473-252895,6100.00,657400923572
06-Nov-24,06-Nov-24,REF 023839349531 & 0000224004-236700,135100.00,023839349531
06-Nov-24,06-Nov-24,REF 811207664736 & 0000285472-252896,12900.00,811207664736
06-Nov-24,06-Nov-24,REF 454922103489 & 0000224004-252897,3100.00,454922103489
06-Nov-24,06-Nov-24,REF 788510670974 & 0000285471-252898,25200.00,788510670974
06-Nov-24,06-Nov-24,REF 886007306689 & 0000285471-252899,11134.00,886007306689
06-Nov-24,06-Nov-24,REF 024591978396 & 0000427164-252900,11100.00,024591978396
06-Nov-24,06-Nov-24,REF 805665643258 & 0000285472-252901,27200.00,805665643258
06-Nov-24,06-Nov-24,REF 090917697324 & 0000285472-252902,50200.00,090917697324
06-Nov-24,06-Nov-24,REF 707484967152 & 0000427156-252903,1300.00,707484967152
06-Nov-24,06-Nov-24,REF 856448796229 & 0000285472-252905,25930.00,856448796229
06-Nov-24,06-Nov-24,REF 220035445021 & 0000223006-236702,35900.00,220035445021
06-Nov-24,06-Nov-24,REF 295504708723 & 0000285472-252906,35200.00,295504708723
06-Nov-24,06-Nov-24,REF 365323130691 & 0000427164-252907,40100.00,365323130691
06-Nov-24,06-Nov-24,REF 406740500925 & 0000285472-252908,21300.00,406740500925
06-Nov-24,06-Nov-24,REF 179606955154 & 0000427154-252909,2300.00,179606955154
06-Nov-24,06-Nov-24,REF 414781377835 & 0000427154-252910,26200.00,414781377835
06-Nov-24,06-Nov-24,REF 027107855758 & 0000427154-252911,5100.00,027107855758
06-Nov-24,06-Nov-24,REF 726389492552 & 0000224004-236703,12100.00,726389492552
06-Nov-24,06-Nov-24,REF 875595438275 & 0000427164-252912,116930.00,875595438275
06-Nov-24,06-Nov-24,REF 796442651538 & 0000427154-252913,5100.00,796442651538
06-Nov-24,06-Nov-24,REF 433623565709 & 0000224004-236704,8050.00,433623565709
06-Nov-24,06-Nov-24,REF 730648951962 & 0000285471-252914,1782.00,730648951962
06-Nov-24,06-Nov-24,REF 440670540994 & 0000285472-252915,20100.00,440670540994
06-Nov-24,06-Nov-24,REF 208396467158 & 0000285472-252916,17900.00,208396467158
06-Nov-24,06-Nov-24,REF 199881463485 & 0000427154-252917,10100.00,199881463485
06-Nov-24,06-Nov-24,REF 453934846991 & 0000427164-252918,5060.00,453934846991
06-Nov-24,06-Nov-24,REF 940453262073 & 0000224003-236705,7900.00,940453262073
06-Nov-24,06-Nov-24,REF 061467800196 & 0000427154-252919,3500.00,061467800196
06-Nov-24,06-Nov-24,REF 751561207042 & 0000522934-252920,3800.00,751561207042
06-Nov-24,06-Nov-24,REF 849085606101 & 0000427154-252921,7600.00,849085606101
06-Nov-24,06-Nov-24,REF 716607301870 & 0000427154-252922,5100.00,716607301870
06-Nov-24,06-Nov-24,REF 810253238611 & 0000223006-236706,103300.00,810253238611
06-Nov-24,06-Nov-24,REF 454787075070 & 0000224004-252923,5100.00,454787075070
06-Nov-24,06-Nov-24,REF 503704505577 & 0000285473-252924,5100.00,503704505577
06-Nov-24,06-Nov-24,REF 483982638509 & 0000223006-236707,9600.00,483982638509
06-Nov-24,06-Nov-24,REF 214430845320 & 0000285473-252925,13400.00,214430845320
06-Nov-24,06-Nov-24,REF 989498789269 & 0000224003-236708,10500.00,989498789269
06-Nov-24,06-Nov-24,REF 326209819916 & 0000285473-252926,5100.00,326209819916
06-Nov-24,06-Nov-24,REF 592136253721 & 0000223006-236709,1400.00,592136253721
06-Nov-24,06-Nov-24,REF 375199659001 & 0000285473-252927,10100.00,375199659001
06-Nov-24,06-Nov-24,REF 830036177257 & 0000285472-252928,10100.00,830036177257
06-Nov-24,06-Nov-24,REF 443453611122 & 0000285473-252929,31700.00,443453611122
06-Nov-24,06-Nov-24,REF 730987420085 & 0000285473-252930,5100.00,730987420085
06-Nov-24,06-Nov-24,REF 740207446038 & 0000427164-252932,83600.00,740207446038
06-Nov-24,06-Nov-24,REF 326654909984 & 0000285473-252933,4329.00,326654909984
06-Nov-24,06-Nov-24,REF 509356511198 & 0000285472-252934,45405.00,509356511198
06-Nov-24,06-Nov-24,REF 366938136259 & 0000285473-252935,20100.00,366938136259
06-Nov-24,06-Nov-24,REF 033654051336 & 0000223006-236710,45100.00,033654051336
06-Nov-24,06-Nov-24,REF 061721482763 & 0000223006-236712,10100.00,061721482763
06-Nov-24,06-Nov-24,REF 762511739029 & 0000285473-252936,11660.00,762511739029
06-Nov-24,06-Nov-24,REF 517134665089 & 0000223006-236713,79100.00,517134665089
06-Nov-24,06-Nov-24,REF 109062038767 & 0000285472-252937,6100.00,109062038767
06-Nov-24,06-Nov-24,REF 084281148377 & 0000285473-252938,31700.00,084281148377
06-Nov-24,06-Nov-24,REF 757061410595 & 0000285473-252939,5100.00,757061410595
06-Nov-24,06-Nov-24,REF 997936967592 & 0000544001-252940,30500.00,997936967592
06-Nov-24,06-Nov-24,REF 168348102873 & 0000427164-252941,101900.00,168348102873
06-Nov-24,06-Nov-24,REF 511052774886 & 0000223006-236714,105800.00,511052774886
06-Nov-24,06-Nov-24,REF 177112320712 & 0000285473-252942,15895.00,177112320712
06-Nov-24,06-Nov-24,REF 980154816116 & 0000427164-252943,40100.00,980154816116
06-Nov-24,06-Nov-24,REF 338187442245 & 0000224003-236715,10300.00,338187442245
06-Nov-24,06-Nov-24,REF 040580145347 & 0000427153-252944,39730.00,040580145347
06-Nov-24,06-Nov-24,REF 452312339138 & 0000223006-236716,10100.00,452312339138
06-Nov-24,06-Nov-24,REF 000353829619 & 0000285472-252946,51000.00,000353829619
06-Nov-24,06-Nov-24,REF 097143316765 & 0000427153-252947,19950.00,097143316765
06-Nov-24,06-Nov-24,REF 932446892073 & 0000427164-252949,15100.00,932446892073
06-Nov-24,06-Nov-24,REF 787888609605 & 0000427164-252950,10100.00,787888609605
06-Nov-24,06-Nov-24,REF 156800135349 & 0000223006-236717,4600.00,156800135349
06-Nov-24,06-Nov-24,REF 939604977442 & 0000427164-252951,11877.00,939604977442
06-Nov-24,06-Nov-24,REF 710018121682 & 0000224003-236718,35000.00,710018121682
06-Nov-24,06-Nov-24,REF 443170966233 & 0000427164-252952,7910.00,443170966233
06-Nov-24,06-Nov-24,REF 091676665260 & 0000427164-252953,71030.00,091676665260
06-Nov-24,06-Nov-24,REF 292844522727 & 0000223006-236719,15100.00,292844522727
06-Nov-24,06-Nov-24,REF 503125554276 & 0000285472-252954,35200.00,503125554276
06-Nov-24,06-Nov-24,REF 422297248097 & 0000285472-252955,25200.00,422297248097
06-Nov-24,06-Nov-24,REF 678134673388 & 0000285472-252957,22700.00,678134673388
06-Nov-24,06-Nov-24,REF 359914117310 & 0000427164-252958,2800.00,359914117310
06-Nov-24,06-Nov-24,REF 553057776669 & 0000427153-252959,3500.00,553057776669
06-Nov-24,06-Nov-24,REF 181621646309 & 0000427153-252960,7600.00,181621646309
06-Nov-24,06-Nov-24,REF 295675616340 & 0000427153-252961,5100.00,295675616340
06-Nov-24,06-Nov-24,REF 709123396650 & 0000427164-252962,71430.00,709123396650
06-Nov-24,06-Nov-24,REF 252792165112 & 0000427164-252964,82950.00,252792165112
06-Nov-24,06-Nov-24,REF 047943908941 & 0000224004-236721,168850.00,047943908941
06-Nov-24,06-Nov-24,REF 207903830313 & 0000427153-252965,756.00,207903830313
06-Nov-24,06-Nov-24,REF 878911714324 & 0000285472-252966,13400.00,878911714324
06-Nov-24,06-Nov-24,REF 341410411408 & 0000427153-252967,81430.00,341410411408
